Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cGMP biosynthetic process (GO:0006182)	9.499410e-01	9.911692e-01	0	0	inf	inf	GUCY1A1;GUCY1B1
GO_Biological_Process_2021	cGMP metabolic process (GO:0046068)	9.499410e-01	9.911692e-01	0	0	inf	inf	GUCY1A1;GUCY1B1
GO_Biological_Process_2021	chaperone cofactor-dependent protein refolding (GO:0051085)	9.499410e-01	9.911692e-01	0	0	inf	inf	DNAJB5;DNAJB4
GO_Biological_Process_2021	chaperone-mediated protein complex assembly (GO:0051131)	9.499410e-01	9.911692e-01	0	0	inf	inf	HOPX;TMEM35A
GO_Biological_Process_2021	chemokine (C-X-C motif) ligand 12 signaling pathway (GO:0038146)	9.499410e-01	9.911692e-01	0	0	inf	inf	CXCL12;TREM2
GO_Biological_Process_2021	cholesterol metabolic process (GO:0008203)	9.499410e-01	9.911692e-01	0	0	inf	inf	CH25H;CES1
GO_Biological_Process_2021	choline catabolic process (GO:0042426)	9.499410e-01	9.911692e-01	0	0	inf	inf	DMGDH;BHMT
GO_Biological_Process_2021	choline transport (GO:0015871)	9.499410e-01	9.911692e-01	0	0	inf	inf	SLC5A7;SLC22A2
GO_Biological_Process_2021	chondrocyte development (GO:0002063)	9.499410e-01	9.911692e-01	0	0	inf	inf	BMPR1B;SULF1
GO_Biological_Process_2021	chondroitin sulfate catabolic process (GO:0030207)	9.499410e-01	9.911692e-01	0	0	inf	inf	VCAN;DCN
GO_Biological_Process_2021	chronic inflammatory response (GO:0002544)	9.499410e-01	9.911692e-01	0	0	inf	inf	CXCL13;THBS1
GO_Biological_Process_2021	ciliary basal body-plasma membrane docking (GO:0097711)	9.499410e-01	9.911692e-01	0	0	inf	inf	TUBA1A;TUBB4A
GO_Biological_Process_2021	clathrin coat assembly (GO:0048268)	9.499410e-01	9.911692e-01	0	0	inf	inf	CALY;NSG2
GO_Biological_Process_2021	clathrin-dependent endocytosis (GO:0072583)	9.499410e-01	9.911692e-01	0	0	inf	inf	SIGLEC1;SNAP91
GO_Biological_Process_2021	complement activation, alternative pathway (GO:0006957)	9.499410e-01	9.911692e-01	0	0	inf	inf	CR2;CR1
GO_Biological_Process_2021	contact inhibition (GO:0060242)	9.499410e-01	9.911692e-01	0	0	inf	inf	FAP;SMO
GO_Biological_Process_2021	contractile actin filament bundle assembly (GO:0030038)	9.499410e-01	9.911692e-01	0	0	inf	inf	PHACTR1;SORBS1
GO_Biological_Process_2021	cortical actin cytoskeleton organization (GO:0030866)	9.499410e-01	9.911692e-01	0	0	inf	inf	PLEK;NCKAP1L
GO_Biological_Process_2021	cranial nerve development (GO:0021545)	9.499410e-01	9.911692e-01	0	0	inf	inf	CHRNB2;TIFAB
GO_Biological_Process_2021	cytoplasmic sequestering of transcription factor (GO:0042994)	9.499410e-01	9.911692e-01	0	0	inf	inf	IL10;PKD2
GO_Biological_Process_2021	defense response to tumor cell (GO:0002357)	9.499410e-01	9.911692e-01	0	0	inf	inf	LAPTM5;RBMS3
GO_Biological_Process_2021	dendritic spine morphogenesis (GO:0060997)	9.499410e-01	9.911692e-01	0	0	inf	inf	DOCK10;SHANK1
GO_Biological_Process_2021	desensitization of G protein-coupled receptor signaling pathway (GO:0002029)	9.499410e-01	9.911692e-01	0	0	inf	inf	ADRB3;ADRB2
GO_Biological_Process_2021	detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)	9.499410e-01	9.911692e-01	0	0	inf	inf	RTP5;CST2
GO_Biological_Process_2021	detection of chemical stimulus involved in sensory perception of taste (GO:0050912)	9.499410e-01	9.911692e-01	0	0	inf	inf	RTP5;CST2
GO_Biological_Process_2021	detection of light stimulus involved in sensory perception (GO:0050962)	9.499410e-01	9.911692e-01	0	0	inf	inf	RPE65;CNGB1
GO_Biological_Process_2021	detection of light stimulus involved in visual perception (GO:0050908)	9.499410e-01	9.911692e-01	0	0	inf	inf	RPE65;CNGB1
GO_Biological_Process_2021	determination of bilateral symmetry (GO:0009855)	9.499410e-01	9.911692e-01	0	0	inf	inf	PKD2;MMP21
GO_Biological_Process_2021	DNA cytosine deamination (GO:0070383)	9.499410e-01	9.911692e-01	0	0	inf	inf	APOBEC3H;AICDA
GO_Biological_Process_2021	DNA deamination (GO:0045006)	9.499410e-01	9.911692e-01	0	0	inf	inf	APOBEC3H;AICDA
GO_Biological_Process_2021	DNA metabolic process (GO:0006259)	9.499410e-01	9.911692e-01	0	0	inf	inf	SAMHD1;DNASE1L3
GO_Biological_Process_2021	dopamine metabolic process (GO:0042417)	9.499410e-01	9.911692e-01	0	0	inf	inf	MOXD1;TGFB2
GO_Biological_Process_2021	dopamine transport (GO:0015872)	9.499410e-01	9.911692e-01	0	0	inf	inf	SLC22A2;SLC18A2
GO_Biological_Process_2021	drug catabolic process (GO:0042737)	9.499410e-01	9.911692e-01	0	0	inf	inf	CYP2U1;NOS1
GO_Biological_Process_2021	ear morphogenesis (GO:0042471)	9.499410e-01	9.911692e-01	0	0	inf	inf	TIFAB;OSR1
GO_Biological_Process_2021	embryonic digit morphogenesis (GO:0042733)	9.499410e-01	9.911692e-01	0	0	inf	inf	OSR1;GLI3
GO_Biological_Process_2021	embryonic hemopoiesis (GO:0035162)	9.499410e-01	9.911692e-01	0	0	inf	inf	TAL1;KIT
GO_Biological_Process_2021	embryonic hindlimb morphogenesis (GO:0035116)	9.499410e-01	9.911692e-01	0	0	inf	inf	OSR1;AFF3
GO_Biological_Process_2021	endochondral ossification (GO:0001958)	9.499410e-01	9.911692e-01	0	0	inf	inf	MEF2C;TMEM119
GO_Biological_Process_2021	endodermal cell fate commitment (GO:0001711)	9.499410e-01	9.911692e-01	0	0	inf	inf	EOMES;SOX2
GO_Biological_Process_2021	endodermal cell fate specification (GO:0001714)	9.499410e-01	9.911692e-01	0	0	inf	inf	EOMES;SOX2
GO_Biological_Process_2021	endoplasmic reticulum membrane organization (GO:0090158)	9.499410e-01	9.911692e-01	0	0	inf	inf	ATL1;TRDN
GO_Biological_Process_2021	endothelial cell morphogenesis (GO:0001886)	9.499410e-01	9.911692e-01	0	0	inf	inf	COL15A1;CNMD
GO_Biological_Process_2021	endothelium development (GO:0003158)	9.499410e-01	9.911692e-01	0	0	inf	inf	PECAM1;FSTL1
GO_Biological_Process_2021	enteroendocrine cell differentiation (GO:0035883)	9.499410e-01	9.911692e-01	0	0	inf	inf	NEUROD1;RFX6
GO_Biological_Process_2021	entry into host (GO:0044409)	9.499410e-01	9.911692e-01	0	0	inf	inf	CD4;CCR5
GO_Biological_Process_2021	epidermal growth factor receptor signaling pathway (GO:0007173)	9.499410e-01	9.911692e-01	0	0	inf	inf	EFEMP1;PIK3R1
GO_Biological_Process_2021	epithelial cell development (GO:0002064)	9.499410e-01	9.911692e-01	0	0	inf	inf	ACTA2;PKHD1
GO_Biological_Process_2021	epoxygenase P450 pathway (GO:0019373)	9.499410e-01	9.911692e-01	0	0	inf	inf	CYP1A1;CYP1B1
GO_Biological_Process_2021	ERAD pathway (GO:0036503)	9.499410e-01	9.911692e-01	0	0	inf	inf	SEL1L2;RNF175
GO_Biological_Process_2021	ERBB signaling pathway (GO:0038127)	9.499410e-01	9.911692e-01	0	0	inf	inf	EFEMP1;PIK3R1
GO_Biological_Process_2021	ERBB2 signaling pathway (GO:0038128)	9.499410e-01	9.911692e-01	0	0	inf	inf	MYOC;PIK3R1
GO_Biological_Process_2021	erythrocyte development (GO:0048821)	9.499410e-01	9.911692e-01	0	0	inf	inf	NCKAP1L;GATA1
GO_Biological_Process_2021	establishment of mitotic spindle localization (GO:0040001)	9.499410e-01	9.911692e-01	0	0	inf	inf	PKHD1;GJA1
GO_Biological_Process_2021	establishment of mitotic spindle orientation (GO:0000132)	9.499410e-01	9.911692e-01	0	0	inf	inf	PKHD1;GJA1
GO_Biological_Process_2021	establishment of protein localization to plasma membrane (GO:0061951)	9.499410e-01	9.911692e-01	0	0	inf	inf	TRARG1;RAB31
GO_Biological_Process_2021	establishment of spindle orientation (GO:0051294)	9.499410e-01	9.911692e-01	0	0	inf	inf	PKHD1;GJA1
GO_Biological_Process_2021	excitatory chemical synaptic transmission (GO:0098976)	9.499410e-01	9.911692e-01	0	0	inf	inf	GRIN2B;SHISA6
GO_Biological_Process_2021	excitatory synapse assembly (GO:1904861)	9.499410e-01	9.911692e-01	0	0	inf	inf	NLGN1;WNT5A
GO_Biological_Process_2021	exogenous drug catabolic process (GO:0042738)	9.499410e-01	9.911692e-01	0	0	inf	inf	CYP2U1;NOS1
GO_Biological_Process_2021	eye photoreceptor cell development (GO:0042462)	9.499410e-01	9.911692e-01	0	0	inf	inf	RORB;THY1
GO_Biological_Process_2021	fatty acid beta-oxidation (GO:0006635)	9.499410e-01	9.911692e-01	0	0	inf	inf	ABCD2;ADIPOQ
GO_Biological_Process_2021	fatty acid elongation (GO:0030497)	9.499410e-01	9.911692e-01	0	0	inf	inf	ELOVL4;HACD4
GO_Biological_Process_2021	fatty acid transmembrane transport (GO:1902001)	9.499410e-01	9.911692e-01	0	0	inf	inf	ABCD2;CD36
GO_Biological_Process_2021	folic acid metabolic process (GO:0046655)	9.499410e-01	9.911692e-01	0	0	inf	inf	FOLR2;ALDH1L2
GO_Biological_Process_2021	folic acid-containing compound metabolic process (GO:0006760)	9.499410e-01	9.911692e-01	0	0	inf	inf	FOLR2;ALDH1L2
GO_Biological_Process_2021	forebrain neuron development (GO:0021884)	9.499410e-01	9.911692e-01	0	0	inf	inf	ROBO2;WNT5A
GO_Biological_Process_2021	fructose transmembrane transport (GO:0015755)	9.499410e-01	9.911692e-01	0	0	inf	inf	SLC2A2;SLC2A5
GO_Biological_Process_2021	fusion of virus membrane with host plasma membrane (GO:0019064)	9.499410e-01	9.911692e-01	0	0	inf	inf	CD4;CCR5
GO_Biological_Process_2021	G protein-coupled glutamate receptor signaling pathway (GO:0007216)	9.499410e-01	9.911692e-01	0	0	inf	inf	GRIK3;GRM1
GO_Biological_Process_2021	gamma-delta T cell activation (GO:0046629)	9.499410e-01	9.911692e-01	0	0	inf	inf	ITK;JAML
GO_Biological_Process_2021	gas transport (GO:0015669)	9.499410e-01	9.911692e-01	0	0	inf	inf	NGB;RHAG
GO_Biological_Process_2021	genetic imprinting (GO:0071514)	9.499410e-01	9.911692e-01	0	0	inf	inf	DIRAS3;IGF2
GO_Biological_Process_2021	gland morphogenesis (GO:0022612)	9.499410e-01	9.911692e-01	0	0	inf	inf	TGFB2;TGFB3
GO_Biological_Process_2021	glandular epithelial cell development (GO:0002068)	9.499410e-01	9.911692e-01	0	0	inf	inf	CDH2;BMP5
GO_Biological_Process_2021	glial cell-derived neurotrophic factor receptor signaling pathway (GO:0035860)	9.499410e-01	9.911692e-01	0	0	inf	inf	RET;SULF1
GO_Biological_Process_2021	glomerular filtration (GO:0003094)	9.499410e-01	9.911692e-01	0	0	inf	inf	SULF1;JCHAIN
GO_Biological_Process_2021	gluconeogenesis (GO:0006094)	9.499410e-01	9.911692e-01	0	0	inf	inf	G6PC2;PCK1
GO_Biological_Process_2021	glucosamine-containing compound metabolic process (GO:1901071)	9.499410e-01	9.911692e-01	0	0	inf	inf	CHST4;CHST3
GO_Biological_Process_2021	glucose import (GO:0046323)	9.499410e-01	9.911692e-01	0	0	inf	inf	TRARG1;SLC2A4
GO_Biological_Process_2021	glucose import in response to insulin stimulus (GO:0044381)	9.499410e-01	9.911692e-01	0	0	inf	inf	TRARG1;SLC2A4
GO_Biological_Process_2021	glutathione derivative biosynthetic process (GO:1901687)	9.499410e-01	9.911692e-01	0	0	inf	inf	HPGDS;GSTM5
GO_Biological_Process_2021	glutathione derivative metabolic process (GO:1901685)	9.499410e-01	9.911692e-01	0	0	inf	inf	HPGDS;GSTM5
GO_Biological_Process_2021	glycolipid metabolic process (GO:0006664)	9.499410e-01	9.911692e-01	0	0	inf	inf	B4GALNT1;ST8SIA6
GO_Biological_Process_2021	Golgi to lysosome transport (GO:0090160)	9.499410e-01	9.911692e-01	0	0	inf	inf	EHD3;LAPTM5
GO_Biological_Process_2021	growth hormone secretion (GO:0030252)	9.499410e-01	9.911692e-01	0	0	inf	inf	GHSR;GHRL
GO_Biological_Process_2021	heart trabecula formation (GO:0060347)	9.499410e-01	9.911692e-01	0	0	inf	inf	TGFBR3;TEK
GO_Biological_Process_2021	hematopoietic stem cell differentiation (GO:0060218)	9.499410e-01	9.911692e-01	0	0	inf	inf	SFRP1;MEOX1
GO_Biological_Process_2021	hematopoietic stem cell migration (GO:0035701)	9.499410e-01	9.911692e-01	0	0	inf	inf	JAM2;JAM3
GO_Biological_Process_2021	hematopoietic stem cell proliferation (GO:0071425)	9.499410e-01	9.911692e-01	0	0	inf	inf	SFRP2;WNT5A
GO_Biological_Process_2021	hemostasis (GO:0007599)	9.499410e-01	9.911692e-01	0	0	inf	inf	P2RY12;FLI1
GO_Biological_Process_2021	hexose biosynthetic process (GO:0019319)	9.499410e-01	9.911692e-01	0	0	inf	inf	G6PC2;PCK1
GO_Biological_Process_2021	hindlimb morphogenesis (GO:0035137)	9.499410e-01	9.911692e-01	0	0	inf	inf	OSR1;AFF3
GO_Biological_Process_2021	histamine metabolic process (GO:0001692)	9.499410e-01	9.911692e-01	0	0	inf	inf	HDC;TRH
GO_Biological_Process_2021	histone acetylation (GO:0016573)	9.499410e-01	9.911692e-01	0	0	inf	inf	ACTL6B;LEF1
GO_Biological_Process_2021	histone H4 acetylation (GO:0043967)	9.499410e-01	9.911692e-01	0	0	inf	inf	ACTL6B;LEF1
GO_Biological_Process_2021	homologous chromosome segregation (GO:0045143)	9.499410e-01	9.911692e-01	0	0	inf	inf	IHO1;FMN2
GO_Biological_Process_2021	hormone transport (GO:0009914)	9.499410e-01	9.911692e-01	0	0	inf	inf	SLCO1C1;SLC16A2
GO_Biological_Process_2021	hyaluronan biosynthetic process (GO:0030213)	9.499410e-01	9.911692e-01	0	0	inf	inf	HAS1;HAS2
GO_Biological_Process_2021	hyaluronan catabolic process (GO:0030214)	9.499410e-01	9.911692e-01	0	0	inf	inf	FGF2;LYVE1
GO_Biological_Process_2021	I-kappaB phosphorylation (GO:0007252)	9.499410e-01	9.911692e-01	0	0	inf	inf	TLR7;TLR4
GO_Biological_Process_2021	icosanoid biosynthetic process (GO:0046456)	9.499410e-01	9.911692e-01	0	0	inf	inf	ALOX5AP;PLA2G5
GO_Biological_Process_2021	icosanoid secretion (GO:0032309)	9.499410e-01	9.911692e-01	0	0	inf	inf	LEP;PLA2G5
GO_Biological_Process_2021	imitative learning (GO:0098596)	9.499410e-01	9.911692e-01	0	0	inf	inf	NRXN1;NRXN2
GO_Biological_Process_2021	IMP metabolic process (GO:0046040)	9.499410e-01	9.911692e-01	0	0	inf	inf	NT5C1A;AMPD1
GO_Biological_Process_2021	import into nucleus (GO:0051170)	9.499410e-01	9.911692e-01	0	0	inf	inf	PRICKLE1;BACH2
GO_Biological_Process_2021	indolalkylamine catabolic process (GO:0046218)	9.499410e-01	9.911692e-01	0	0	inf	inf	TDO2;IDO2
GO_Biological_Process_2021	induction of bacterial agglutination (GO:0043152)	9.499410e-01	9.911692e-01	0	0	inf	inf	RNASE3;RNASE2
GO_Biological_Process_2021	innate immune response in mucosa (GO:0002227)	9.499410e-01	9.911692e-01	0	0	inf	inf	RNASE3;RNASE2
GO_Biological_Process_2021	inositol phosphate metabolic process (GO:0043647)	9.499410e-01	9.911692e-01	0	0	inf	inf	NUDT10;FGF2
GO_Biological_Process_2021	interleukin-15-mediated signaling pathway (GO:0035723)	9.499410e-01	9.911692e-01	0	0	inf	inf	CD4;IL2RB
GO_Biological_Process_2021	interleukin-21-mediated signaling pathway (GO:0038114)	9.499410e-01	9.911692e-01	0	0	inf	inf	IL21;IL21R
GO_Biological_Process_2021	intestinal epithelial cell differentiation (GO:0060575)	9.499410e-01	9.911692e-01	0	0	inf	inf	NPY;GATA5
GO_Biological_Process_2021	intracellular distribution of mitochondria (GO:0048312)	9.499410e-01	9.911692e-01	0	0	inf	inf	LRRK2;MAPT
GO_Biological_Process_2021	intracellular estrogen receptor signaling pathway (GO:0030520)	9.499410e-01	9.911692e-01	0	0	inf	inf	AR;ESR1
GO_Biological_Process_2021	intracellular pH reduction (GO:0051452)	9.499410e-01	9.911692e-01	0	0	inf	inf	SLAMF8;RAB39A
GO_Biological_Process_2021	iron ion homeostasis (GO:0055072)	9.499410e-01	9.911692e-01	0	0	inf	inf	SCARA5;CYBRD1
GO_Biological_Process_2021	isotype switching (GO:0045190)	9.499410e-01	9.911692e-01	0	0	inf	inf	CD40LG;CCR6
GO_Biological_Process_2021	keratinocyte proliferation (GO:0043616)	9.499410e-01	9.911692e-01	0	0	inf	inf	KRT2;WNT16
GO_Biological_Process_2021	ketone body biosynthetic process (GO:0046951)	9.499410e-01	9.911692e-01	0	0	inf	inf	ACSS3;HMGCLL1
GO_Biological_Process_2021	ketone body metabolic process (GO:1902224)	9.499410e-01	9.911692e-01	0	0	inf	inf	ACSS3;HMGCLL1
GO_Biological_Process_2021	kynurenine metabolic process (GO:0070189)	9.499410e-01	9.911692e-01	0	0	inf	inf	TDO2;IDO2
GO_Biological_Process_2021	L-amino acid transport (GO:0015807)	9.499410e-01	9.911692e-01	0	0	inf	inf	SLC1A3;SLC7A3
GO_Biological_Process_2021	L-methionine salvage (GO:0071267)	9.499410e-01	9.911692e-01	0	0	inf	inf	BHMT;BHMT2
GO_Biological_Process_2021	leptin-mediated signaling pathway (GO:0033210)	9.499410e-01	9.911692e-01	0	0	inf	inf	LEP;LEPR
GO_Biological_Process_2021	leucine transport (GO:0015820)	9.499410e-01	9.911692e-01	0	0	inf	inf	SLC6A17;SLC6A15
GO_Biological_Process_2021	leukocyte chemotaxis involved in inflammatory response (GO:0002232)	9.499410e-01	9.911692e-01	0	0	inf	inf	SLAMF8;PTN
GO_Biological_Process_2021	lipid oxidation (GO:0034440)	9.499410e-01	9.911692e-01	0	0	inf	inf	ADIPOQ;PLA2G7
GO_Biological_Process_2021	lipoprotein localization (GO:0044872)	9.499410e-01	9.911692e-01	0	0	inf	inf	PRKCB;CD36
GO_Biological_Process_2021	lipoprotein transport (GO:0042953)	9.499410e-01	9.911692e-01	0	0	inf	inf	PRKCB;CD36
GO_Biological_Process_2021	lung morphogenesis (GO:0060425)	9.499410e-01	9.911692e-01	0	0	inf	inf	TCF21;SOX11
GO_Biological_Process_2021	lymphocyte activation involved in immune response (GO:0002285)	9.499410e-01	9.911692e-01	0	0	inf	inf	GPR183;CD1C
GO_Biological_Process_2021	lymphocyte apoptotic process (GO:0070227)	9.499410e-01	9.911692e-01	0	0	inf	inf	FASLG;CLC
GO_Biological_Process_2021	lymphocyte mediated immunity (GO:0002449)	9.499410e-01	9.911692e-01	0	0	inf	inf	CD8A;KLRD1
GO_Biological_Process_2021	lytic vacuole organization (GO:0080171)	9.499410e-01	9.911692e-01	0	0	inf	inf	LRRK2;CLVS2
GO_Biological_Process_2021	maintenance of synapse structure (GO:0099558)	9.499410e-01	9.911692e-01	0	0	inf	inf	CBLN2;CBLN1
GO_Biological_Process_2021	male meiosis I (GO:0007141)	9.499410e-01	9.911692e-01	0	0	inf	inf	CCNA1;TDRD9
GO_Biological_Process_2021	mammary gland epithelium development (GO:0061180)	9.499410e-01	9.911692e-01	0	0	inf	inf	CSF1R;WNT2
GO_Biological_Process_2021	mature conventional dendritic cell differentiation (GO:0097029)	9.499410e-01	9.911692e-01	0	0	inf	inf	CCR7;CCL19
GO_Biological_Process_2021	medium-chain fatty acid metabolic process (GO:0051791)	9.499410e-01	9.911692e-01	0	0	inf	inf	GLYATL2;CES1
GO_Biological_Process_2021	megakaryocyte development (GO:0035855)	9.499410e-01	9.911692e-01	0	0	inf	inf	THPO;KIT
GO_Biological_Process_2021	meiosis I (GO:0007127)	9.499410e-01	9.911692e-01	0	0	inf	inf	CCNA1;TDRD9
GO_Biological_Process_2021	melanin biosynthetic process (GO:0042438)	9.499410e-01	9.911692e-01	0	0	inf	inf	TRPC1;TYRP1
GO_Biological_Process_2021	membrane fusion (GO:0061025)	9.499410e-01	9.911692e-01	0	0	inf	inf	RIMS1;DCSTAMP
GO_Biological_Process_2021	membrane fusion involved in viral entry into host cell (GO:0039663)	9.499410e-01	9.911692e-01	0	0	inf	inf	CD4;CCR5
GO_Biological_Process_2021	membrane protein intracellular domain proteolysis (GO:0031293)	9.499410e-01	9.911692e-01	0	0	inf	inf	NGFR;MMP7
GO_Biological_Process_2021	membrane repolarization during action potential (GO:0086011)	9.499410e-01	9.911692e-01	0	0	inf	inf	KCNE1;KCNE4
GO_Biological_Process_2021	membrane repolarization during atrial cardiac muscle cell action potential (GO:0098914)	9.499410e-01	9.911692e-01	0	0	inf	inf	KCNJ5;KCNA5
GO_Biological_Process_2021	mesenchymal cell differentiation involved in kidney development (GO:0072161)	9.499410e-01	9.911692e-01	0	0	inf	inf	OSR1;TCF21
GO_Biological_Process_2021	mesenchyme morphogenesis (GO:0072132)	9.499410e-01	9.911692e-01	0	0	inf	inf	HEYL;TGFB2
GO_Biological_Process_2021	mesoderm morphogenesis (GO:0048332)	9.499410e-01	9.911692e-01	0	0	inf	inf	EOMES;SNAI1
GO_Biological_Process_2021	mesodermal cell differentiation (GO:0048333)	9.499410e-01	9.911692e-01	0	0	inf	inf	ITGB3;ITGA8
GO_Biological_Process_2021	metanephric epithelium development (GO:0072207)	9.499410e-01	9.911692e-01	0	0	inf	inf	WT1;OSR1
GO_Biological_Process_2021	metanephric mesenchymal cell differentiation (GO:0072162)	9.499410e-01	9.911692e-01	0	0	inf	inf	OSR1;TCF21
GO_Biological_Process_2021	metanephric nephron tubule development (GO:0072234)	9.499410e-01	9.911692e-01	0	0	inf	inf	OSR1;PKD2
GO_Biological_Process_2021	microtubule bundle formation (GO:0001578)	9.499410e-01	9.911692e-01	0	0	inf	inf	DCX;CFAP206
GO_Biological_Process_2021	microtubule depolymerization (GO:0007019)	9.499410e-01	9.911692e-01	0	0	inf	inf	STMN2;STMN4
GO_Biological_Process_2021	mitochondrial calcium ion homeostasis (GO:0051560)	9.499410e-01	9.911692e-01	0	0	inf	inf	SLC8A3;MICU3
GO_Biological_Process_2021	mitochondrial calcium ion transmembrane transport (GO:0006851)	9.499410e-01	9.911692e-01	0	0	inf	inf	SLC8A3;MICU3
GO_Biological_Process_2021	mitochondrial transport (GO:0006839)	9.499410e-01	9.911692e-01	0	0	inf	inf	BCL2;MGARP
GO_Biological_Process_2021	mitochondrion disassembly (GO:0061726)	9.499410e-01	9.911692e-01	0	0	inf	inf	MAP1LC3C;CTSK
GO_Biological_Process_2021	mitochondrion localization (GO:0051646)	9.499410e-01	9.911692e-01	0	0	inf	inf	ATCAY;LRRK2
GO_Biological_Process_2021	mitochondrion morphogenesis (GO:0070584)	9.499410e-01	9.911692e-01	0	0	inf	inf	PID1;WASF1
GO_Biological_Process_2021	mitotic spindle organization (GO:0007052)	9.499410e-01	9.911692e-01	0	0	inf	inf	EML1;MAP9
GO_Biological_Process_2021	monoamine transport (GO:0015844)	9.499410e-01	9.911692e-01	0	0	inf	inf	SLC18A2;SLC6A4
GO_Biological_Process_2021	morphogenesis of an epithelial sheet (GO:0002011)	9.499410e-01	9.911692e-01	0	0	inf	inf	SOX11;BMP5
GO_Biological_Process_2021	mRNA metabolic process (GO:0016071)	9.499410e-01	9.911692e-01	0	0	inf	inf	PCBP3;SLFN14
GO_Biological_Process_2021	mRNA transport (GO:0051028)	9.499410e-01	9.911692e-01	0	0	inf	inf	KIF5C;DDX25
GO_Biological_Process_2021	mucosal immune response (GO:0002385)	9.499410e-01	9.911692e-01	0	0	inf	inf	RNASE3;RNASE2
GO_Biological_Process_2021	muscle cell fate commitment (GO:0042693)	9.499410e-01	9.911692e-01	0	0	inf	inf	MEF2C;WT1
GO_Biological_Process_2021	muscle tissue development (GO:0060537)	9.499410e-01	9.911692e-01	0	0	inf	inf	SMO;PGM5
