Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of interleukin-10 production (GO:0032693)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	IL12B
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	BCL2
GO_Biological_Process_2021	regulation of Golgi organization (GO:1903358)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	MYO5A
GO_Biological_Process_2021	positive regulation of blood coagulation (GO:0030194)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	F2R
GO_Biological_Process_2021	positive regulation of collagen metabolic process (GO:0010714)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	F2R
GO_Biological_Process_2021	positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	PKD2
GO_Biological_Process_2021	stem cell development (GO:0048864)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	KBTBD8
GO_Biological_Process_2021	positive regulation of regulated secretory pathway (GO:1903307)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	CACNA1G
GO_Biological_Process_2021	positive regulation of smooth muscle cell migration (GO:0014911)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	CCL5
GO_Biological_Process_2021	mesonephric tubule development (GO:0072164)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	PKD2
GO_Biological_Process_2021	positive regulation of telomere capping (GO:1904355)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	PRKCQ
GO_Biological_Process_2021	lymphocyte differentiation (GO:0030098)	2/84	1.090356e-01	1.799327e-01	0	0	3.655580e+00	8.101060e+00	VCAM1;RHOH
GO_Biological_Process_2021	regulation of cell cycle G2/M phase transition (GO:1902749)	2/85	1.111933e-01	1.830918e-01	0	0	3.611355e+00	7.932286e+00	TUBA1A;TUBB4A
GO_Biological_Process_2021	G1/S transition of mitotic cell cycle (GO:0000082)	2/85	1.111933e-01	1.830918e-01	0	0	3.611355e+00	7.932286e+00	CCNA1;CAMK2A
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	5/379	1.115351e-01	1.834538e-01	0	0	2.020064e+00	4.430841e+00	IL6;F2R;IL12B;PKD2;RUNX3
GO_Biological_Process_2021	cation transport (GO:0006812)	3/174	1.118052e-01	1.835241e-01	0	0	2.637605e+00	5.778986e+00	SLC8A3;TRPC6;TRPM3
GO_Biological_Process_2021	regulation of neuron death (GO:1901214)	2/86	1.133622e-01	1.835241e-01	0	0	3.568182e+00	7.768529e+00	CCL5;GRIN2B
GO_Biological_Process_2021	negative regulation of biosynthetic process (GO:0009890)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	IL6
GO_Biological_Process_2021	pulmonary valve development (GO:0003177)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	NFATC1
GO_Biological_Process_2021	carbohydrate derivative transport (GO:1901264)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	LBP
GO_Biological_Process_2021	nitric oxide mediated signal transduction (GO:0007263)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	CD36
GO_Biological_Process_2021	regulation of platelet aggregation (GO:0090330)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	PRKCQ
GO_Biological_Process_2021	regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	IL6
GO_Biological_Process_2021	pigment granule transport (GO:0051904)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	MYO5A
GO_Biological_Process_2021	positive regulation of cardiac muscle hypertrophy (GO:0010613)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	TRPC3
GO_Biological_Process_2021	regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	CACNA2D1
GO_Biological_Process_2021	release of cytochrome c from mitochondria (GO:0001836)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	BCL2
GO_Biological_Process_2021	positive regulation of extracellular matrix organization (GO:1903055)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	IL6
GO_Biological_Process_2021	positive regulation of lymphocyte chemotaxis (GO:0140131)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	CCL5
GO_Biological_Process_2021	interleukin-6-mediated signaling pathway (GO:0070102)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	IL6
GO_Biological_Process_2021	positive regulation of nitric-oxide synthase activity (GO:0051000)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	FCER2
GO_Biological_Process_2021	maintenance of gastrointestinal epithelium (GO:0030277)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	TLR4
GO_Biological_Process_2021	positive regulation of response to endoplasmic reticulum stress (GO:1905898)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	PIK3R1
GO_Biological_Process_2021	melanosome transport (GO:0032402)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	MYO5A
GO_Biological_Process_2021	positive regulation of synaptic transmission, glutamatergic (GO:0051968)	1/18	1.140166e-01	1.835241e-01	0	0	8.778859e+00	1.906251e+01	CCL2
GO_Biological_Process_2021	negative regulation of angiogenesis (GO:0016525)	2/87	1.155420e-01	1.857808e-01	0	0	3.526025e+00	7.609588e+00	CXCL10;FASLG
GO_Biological_Process_2021	negative regulation of immune response (GO:0050777)	3/178	1.175358e-01	1.872789e-01	0	0	2.576794e+00	5.516947e+00	IL6;FCGR2A;CD3G
GO_Biological_Process_2021	regulation of cation channel activity (GO:2001257)	2/89	1.199337e-01	1.872789e-01	0	0	3.444619e+00	7.305403e+00	CAMK2A;GRIN2B
GO_Biological_Process_2021	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	2/89	1.199337e-01	1.872789e-01	0	0	3.444619e+00	7.305403e+00	FBXL22;FBXL7
GO_Biological_Process_2021	negative regulation of cytokine production involved in inflammatory response (GO:1900016)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	MEFV
GO_Biological_Process_2021	branching involved in ureteric bud morphogenesis (GO:0001658)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	PKD2
GO_Biological_Process_2021	negative regulation of nervous system development (GO:0051961)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	IL6
GO_Biological_Process_2021	cellular response to interleukin-7 (GO:0098761)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	H3C13
GO_Biological_Process_2021	neural crest cell differentiation (GO:0014033)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	KBTBD8
GO_Biological_Process_2021	regulation of leukocyte chemotaxis (GO:0002688)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	IL6
GO_Biological_Process_2021	regulation of lymphocyte proliferation (GO:0050670)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	IL12B
GO_Biological_Process_2021	detection of mechanical stimulus (GO:0050982)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	PKD2
GO_Biological_Process_2021	regulation of nervous system process (GO:0031644)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	SLC8A3
GO_Biological_Process_2021	regulation of neuroinflammatory response (GO:0150077)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	IL6
GO_Biological_Process_2021	pore complex assembly (GO:0046931)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	P2RX7
GO_Biological_Process_2021	positive regulation of actin cytoskeleton reorganization (GO:2000251)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	HCLS1
GO_Biological_Process_2021	epoxygenase P450 pathway (GO:0019373)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	CYP1A1
GO_Biological_Process_2021	establishment of melanosome localization (GO:0032401)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	MYO5A
GO_Biological_Process_2021	excitatory postsynaptic potential (GO:0060079)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	GRIN2B
GO_Biological_Process_2021	fatty acid transmembrane transport (GO:1902001)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	CD36
GO_Biological_Process_2021	regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	IL12B
GO_Biological_Process_2021	positive regulation of macrophage migration (GO:1905523)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	CCL5
GO_Biological_Process_2021	interleukin-7-mediated signaling pathway (GO:0038111)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	H3C13
GO_Biological_Process_2021	positive regulation of neutrophil chemotaxis (GO:0090023)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	NCKAP1L
GO_Biological_Process_2021	mesenchymal cell development (GO:0014031)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	KBTBD8
GO_Biological_Process_2021	ureteric bud development (GO:0001657)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	PKD2
GO_Biological_Process_2021	ureteric bud morphogenesis (GO:0060675)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	PKD2
GO_Biological_Process_2021	vesicle transport along actin filament (GO:0030050)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	MYO5A
GO_Biological_Process_2021	myeloid cell activation involved in immune response (GO:0002275)	1/19	1.199580e-01	1.872789e-01	0	0	8.290727e+00	1.758143e+01	LBP
GO_Biological_Process_2021	regulated exocytosis (GO:0045055)	3/180	1.204419e-01	1.878394e-01	0	0	2.547419e+00	5.391837e+00	SELP;ITGB3;CD36
GO_Biological_Process_2021	positive regulation of autophagy (GO:0010508)	2/90	1.221450e-01	1.901016e-01	0	0	3.405303e+00	7.159807e+00	MEFV;FOXO1
GO_Biological_Process_2021	protein complex oligomerization (GO:0051259)	2/90	1.221450e-01	1.901016e-01	0	0	3.405303e+00	7.159807e+00	RNF112;PKD2
GO_Biological_Process_2021	negative regulation of osteoclast differentiation (GO:0045671)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	TLR4
GO_Biological_Process_2021	regulation of granulocyte chemotaxis (GO:0071622)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	CCL5
GO_Biological_Process_2021	regulation of lymphocyte differentiation (GO:0045619)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	NCKAP1L
GO_Biological_Process_2021	cortical actin cytoskeleton organization (GO:0030866)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	NCKAP1L
GO_Biological_Process_2021	oligodendrocyte differentiation (GO:0048709)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	SLC8A3
GO_Biological_Process_2021	endoplasmic reticulum calcium ion homeostasis (GO:0032469)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	BCL2
GO_Biological_Process_2021	positive regulation of activated T cell proliferation (GO:0042104)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	IL12B
GO_Biological_Process_2021	regulation of smooth muscle cell migration (GO:0014910)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	CCL5
GO_Biological_Process_2021	regulation of smooth muscle contraction (GO:0006940)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	F2R
GO_Biological_Process_2021	fatty acid transport (GO:0015908)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	CD36
GO_Biological_Process_2021	regulation of tissue remodeling (GO:0034103)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	IL12B
GO_Biological_Process_2021	positive regulation of cyclin-dependent protein kinase activity (GO:1904031)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	PKD2
GO_Biological_Process_2021	granulocyte differentiation (GO:0030851)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	LEF1
GO_Biological_Process_2021	growth hormone receptor signaling pathway (GO:0060396)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	PIK3R1
GO_Biological_Process_2021	hepaticobiliary system development (GO:0061008)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	PKD2
GO_Biological_Process_2021	positive regulation of interferon-alpha production (GO:0032727)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	TLR4
GO_Biological_Process_2021	inositol phosphate-mediated signaling (GO:0048016)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	NFATC1
GO_Biological_Process_2021	positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	IL12B
GO_Biological_Process_2021	mesoderm development (GO:0007498)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	BTK
GO_Biological_Process_2021	mesoderm formation (GO:0001707)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	ITGB3
GO_Biological_Process_2021	myeloid cell development (GO:0061515)	1/20	1.258599e-01	1.917198e-01	0	0	7.853977e+00	1.627804e+01	NCKAP1L
GO_Biological_Process_2021	regulation of endothelial cell proliferation (GO:0001936)	2/92	1.265975e-01	1.924538e-01	0	0	3.329293e+00	6.880790e+00	ITGB3;AKT3
GO_Biological_Process_2021	cellular response to fibroblast growth factor stimulus (GO:0044344)	2/92	1.265975e-01	1.924538e-01	0	0	3.329293e+00	6.880790e+00	CCL5;CCL2
GO_Biological_Process_2021	positive regulation of peptidyl-serine phosphorylation (GO:0033138)	2/93	1.288382e-01	1.956625e-01	0	0	3.292541e+00	6.747067e+00	IL6;HCLS1
GO_Biological_Process_2021	nucleosome organization (GO:0034728)	2/94	1.310883e-01	1.972561e-01	0	0	3.256588e+00	6.617009e+00	H3C13;H2BC3
GO_Biological_Process_2021	positive regulation of epithelial cell migration (GO:0010634)	2/94	1.310883e-01	1.972561e-01	0	0	3.256588e+00	6.617009e+00	ITGB3;PIK3CG
GO_Biological_Process_2021	hemopoiesis (GO:0030097)	2/94	1.310883e-01	1.972561e-01	0	0	3.256588e+00	6.617009e+00	CSF2;RUNX3
GO_Biological_Process_2021	actin filament-based transport (GO:0099515)	1/21	1.317225e-01	1.972561e-01	0	0	7.460902e+00	1.512368e+01	MYO5A
GO_Biological_Process_2021	negative regulation of cell communication (GO:0010648)	1/21	1.317225e-01	1.972561e-01	0	0	7.460902e+00	1.512368e+01	NLRP12
GO_Biological_Process_2021	negative regulation of ion transmembrane transporter activity (GO:0032413)	1/21	1.317225e-01	1.972561e-01	0	0	7.460902e+00	1.512368e+01	HECW1
GO_Biological_Process_2021	cellular response to inorganic substance (GO:0071241)	1/21	1.317225e-01	1.972561e-01	0	0	7.460902e+00	1.512368e+01	FOXO1
GO_Biological_Process_2021	neuron apoptotic process (GO:0051402)	1/21	1.317225e-01	1.972561e-01	0	0	7.460902e+00	1.512368e+01	BCL2
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	1/21	1.317225e-01	1.972561e-01	0	0	7.460902e+00	1.512368e+01	BCL2
GO_Biological_Process_2021	positive regulation of glycolytic process (GO:0045821)	1/21	1.317225e-01	1.972561e-01	0	0	7.460902e+00	1.512368e+01	P2RX7
GO_Biological_Process_2021	retinol metabolic process (GO:0042572)	1/21	1.317225e-01	1.972561e-01	0	0	7.460902e+00	1.512368e+01	CYP1A1
GO_Biological_Process_2021	sterol transport (GO:0015918)	1/21	1.317225e-01	1.972561e-01	0	0	7.460902e+00	1.512368e+01	CD36
GO_Biological_Process_2021	positive regulation of purine nucleotide metabolic process (GO:1900544)	1/21	1.317225e-01	1.972561e-01	0	0	7.460902e+00	1.512368e+01	P2RX7
GO_Biological_Process_2021	melanosome localization (GO:0032400)	1/21	1.317225e-01	1.972561e-01	0	0	7.460902e+00	1.512368e+01	MYO5A
GO_Biological_Process_2021	ciliary basal body-plasma membrane docking (GO:0097711)	2/95	1.333474e-01	1.994909e-01	0	0	3.221408e+00	6.490483e+00	TUBA1A;TUBB4A
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	3/189	1.338401e-01	2.000292e-01	0	0	2.423049e+00	4.873015e+00	CCL5;F2R;CCL2
GO_Biological_Process_2021	negative regulation of cell differentiation (GO:0045596)	3/191	1.368859e-01	2.035465e-01	0	0	2.397028e+00	4.766747e+00	IL6;ITGB3;FOXO1
GO_Biological_Process_2021	regulation of cardiac muscle cell membrane repolarization (GO:0099623)	1/22	1.375461e-01	2.035465e-01	0	0	7.105263e+00	1.409540e+01	CACNA2D1
GO_Biological_Process_2021	cellular response to nerve growth factor stimulus (GO:1990090)	1/22	1.375461e-01	2.035465e-01	0	0	7.105263e+00	1.409540e+01	WASF1
GO_Biological_Process_2021	cellular response to osmotic stress (GO:0071470)	1/22	1.375461e-01	2.035465e-01	0	0	7.105263e+00	1.409540e+01	PKD2
GO_Biological_Process_2021	neuronal action potential (GO:0019228)	1/22	1.375461e-01	2.035465e-01	0	0	7.105263e+00	1.409540e+01	CACNA1G
GO_Biological_Process_2021	regulation of macrophage chemotaxis (GO:0010758)	1/22	1.375461e-01	2.035465e-01	0	0	7.105263e+00	1.409540e+01	CCL5
GO_Biological_Process_2021	positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	1/22	1.375461e-01	2.035465e-01	0	0	7.105263e+00	1.409540e+01	PKD2
GO_Biological_Process_2021	positive regulation of granulocyte chemotaxis (GO:0071624)	1/22	1.375461e-01	2.035465e-01	0	0	7.105263e+00	1.409540e+01	NCKAP1L
GO_Biological_Process_2021	positive regulation of neutrophil migration (GO:1902624)	1/22	1.375461e-01	2.035465e-01	0	0	7.105263e+00	1.409540e+01	NCKAP1L
GO_Biological_Process_2021	positive regulation of translational initiation (GO:0045948)	1/22	1.375461e-01	2.035465e-01	0	0	7.105263e+00	1.409540e+01	CCL5
GO_Biological_Process_2021	regulation of peptidyl-serine phosphorylation (GO:0033135)	2/98	1.401774e-01	2.072367e-01	0	0	3.120265e+00	6.130843e+00	IL6;HCLS1
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	8/764	1.413250e-01	2.087283e-01	0	0	1.604938e+00	3.140372e+00	CXCL10;IL6;CSF2;LEF1;F2R;BCL2;HCLS1;PKD2
GO_Biological_Process_2021	sensory perception of chemical stimulus (GO:0007606)	2/99	1.424708e-01	2.092269e-01	0	0	3.087941e+00	6.017219e+00	SLC24A4;CD36
GO_Biological_Process_2021	artery development (GO:0060840)	1/23	1.433309e-01	2.092269e-01	0	0	6.781955e+00	1.317462e+01	PKD2
GO_Biological_Process_2021	negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	1/23	1.433309e-01	2.092269e-01	0	0	6.781955e+00	1.317462e+01	CCL5
GO_Biological_Process_2021	regulation of B cell receptor signaling pathway (GO:0050855)	1/23	1.433309e-01	2.092269e-01	0	0	6.781955e+00	1.317462e+01	CD19
GO_Biological_Process_2021	regulation of calcium ion transmembrane transport (GO:1903169)	1/23	1.433309e-01	2.092269e-01	0	0	6.781955e+00	1.317462e+01	CACNA2D1
GO_Biological_Process_2021	negative regulation of phosphoprotein phosphatase activity (GO:0032515)	1/23	1.433309e-01	2.092269e-01	0	0	6.781955e+00	1.317462e+01	NCKAP1L
GO_Biological_Process_2021	regulation of mononuclear cell migration (GO:0071675)	1/23	1.433309e-01	2.092269e-01	0	0	6.781955e+00	1.317462e+01	CCL5
GO_Biological_Process_2021	regulation of telomere capping (GO:1904353)	1/23	1.433309e-01	2.092269e-01	0	0	6.781955e+00	1.317462e+01	PRKCQ
GO_Biological_Process_2021	regulation of toll-like receptor 4 signaling pathway (GO:0034143)	1/23	1.433309e-01	2.092269e-01	0	0	6.781955e+00	1.317462e+01	LBP
GO_Biological_Process_2021	positive regulation of receptor internalization (GO:0002092)	1/23	1.433309e-01	2.092269e-01	0	0	6.781955e+00	1.317462e+01	SELE
